,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
466,0.43499999999999994,0.598,,,1.0,0.0,1,"[('307', 9.417102931045436), ('389', 8.337770713134828), ('971', 7.9270025269548885), ('353', 6.8976007442257234), ('753', 6.393738242355448), ('414', 5.83809755620891), ('697', 5.738748392592043), ('103', 5.397132058958189), ('483', 5.037400506245577), ('1', 4.987533897806559)]","[('307', 7.5336823448363495), ('389', 6.670216570507863), ('971', 6.3416020215639115), ('353', 5.518080595380579), ('753', 5.114990593884358), ('414', 4.670478044967129), ('697', 4.590998714073634), ('103', 4.317705647166551), ('483', 4.029920404996462), ('1', 3.9900271182452474)]",1.0
467,0.425,0.598,,,1.0,0.0,1,"[('929', 17.980760748522005), ('287', 13.418144940099687), ('964', 13.298270642826566), ('140', 10.286709085432973), ('650', 10.228624975813325), ('768', 9.942303042729543), ('866', 9.71001294415942), ('859', 9.501250269607116), ('158', 9.385700248302179), ('710', 9.16992746204862)]","[('929', 14.384608598817605), ('287', 10.73451595207975), ('964', 10.638616514261253), ('140', 8.229367268346378), ('650', 8.18289998065066), ('768', 7.953842434183635), ('866', 7.768010355327537), ('859', 7.601000215685693), ('158', 7.508560198641743), ('710', 7.335941969638895)]",1.0
468,0.42,0.598,,,1.0,0.0,1,"[('912', 12.68010486528863), ('341', 12.0790962129136), ('948', 11.204810570158772), ('109', 9.885995593388897), ('294', 9.554233798104415), ('323', 9.298233335581456), ('848', 8.949804693676452), ('372', 8.903669099070813), ('405', 8.682360253892256), ('561', 8.494812208586508)]","[('912', 10.144083892230904), ('341', 9.66327697033088), ('948', 8.963848456127018), ('109', 7.908796474711117), ('294', 7.643387038483532), ('323', 7.438586668465165), ('848', 7.1598437549411615), ('372', 7.122935279256651), ('405', 6.945888203113805), ('561', 6.795849766869207)]",1.0
469,0.42,0.604,,,1.0,0.0,1,"[('134', 8.940819457266711), ('907', 8.595361205153894), ('628', 8.109695151598888), ('949', 8.064354813891534), ('128', 7.751139062804222), ('995', 7.637063097508438), ('791', 7.55527495936323), ('321', 7.274226085697198), ('569', 6.647488096436144), ('883', 6.544344100784404)]","[('134', 7.152655565813369), ('907', 6.976288964123116), ('628', 6.487756121279111), ('949', 6.4514838511132275), ('128', 6.200911250243378), ('995', 6.109650478006751), ('791', 6.044219967490584), ('321', 5.819380868557759), ('569', 5.317990477148915), ('883', 5.235475280627523)]",1.0
470,0.425,0.606,,,1.0,0.0,1,"[('309', 10.133618764671406), ('893', 8.197244827611732), ('177', 6.361789157372586), ('151', 5.833008638363074), ('136', 4.763806391233619), ('857', 4.214280865284945), ('391', 4.159328147042198), ('496', 4.125429697961501), ('838', 4.004418216296386), ('378', 3.9422490266322683)]","[('309', 8.106895011737125), ('893', 6.657795862089385), ('177', 5.189431325898068), ('151', 4.666406910690459), ('136', 3.811045112986895), ('857', 3.371424692227956), ('391', 3.3274625176337587), ('496', 3.3003437583692006), ('838', 3.203534573037109), ('378', 3.153799221305815)]",1.0
471,0.425,0.604,,,1.0,0.0,1,"[('540', 8.859685453352656), ('705', 8.420337107899915), ('644', 7.391110765790302), ('27', 7.172439531796363), ('297', 6.818476775756749), ('451', 6.729543710903312), ('950', 6.01359205451717), ('316', 5.810241372252294), ('994', 5.720418746761525), ('199', 5.558104034360621)]","[('540', 7.087748362682125), ('705', 6.7362696863199325), ('644', 5.9128886126322415), ('27', 5.737951625437091), ('297', 5.4547814206054), ('451', 5.3836349687226495), ('950', 4.910873643613736), ('316', 4.648193097801836), ('994', 4.57633499740922), ('199', 4.446483227488497)]",1.0
472,0.42,0.604,,,1.0,0.0,1,"[('934', 6.716275208063031), ('727', 6.278761205179419), ('820', 5.76297144709725), ('987', 5.037551783198364), ('572', 4.638809963886182), ('916', 4.580075648770336), ('774', 4.25948200453477), ('432', 4.214345341532726), ('863', 3.8917100847458803), ('686', 3.7498140312718986)]","[('934', 5.373020166450425), ('727', 5.123008964143535), ('820', 4.6103771576778), ('987', 4.030041426558691), ('572', 3.7110479711089455), ('916', 3.664060519016269), ('774', 3.4075856036278163), ('432', 3.371476273226181), ('863', 3.1133680677967046), ('686', 2.999851225017519)]",1.0
473,0.42,0.608,,,1.0,0.0,1,"[('613', 6.395818211250691), ('636', 6.193599364040034), ('234', 6.009997862518807), ('286', 5.313496259773912), ('100', 4.147630820435913), ('808', 3.6037993798951478), ('819', 3.43392741172216), ('282', 3.426048673218264), ('878', 3.3473330076120815), ('248', 3.250230637070005)]","[('613', 5.116654569000553), ('636', 4.9548794912320275), ('234', 4.807998290015046), ('286', 4.25079700781913), ('100', 3.418104656348731), ('808', 2.8830395039161183), ('819', 2.747141929377728), ('282', 2.7408389385746115), ('878', 2.6778664060896653), ('248', 2.600184509656004)]",1.0
474,0.41,0.608,,,1.0,0.0,1,"[('180', 10.271264348188357), ('480', 9.681014657141114), ('353', 7.298074591176988), ('628', 6.4106155803680815), ('710', 6.257513742408694), ('384', 5.948589222581253), ('284', 5.868939072876871), ('716', 5.764410144593447), ('529', 5.745884573419703), ('187', 4.954434269490568)]","[('180', 8.217011478550686), ('480', 7.744811725712892), ('353', 5.838459672941591), ('628', 5.128492464294466), ('710', 5.006010993926956), ('384', 4.858871378065002), ('284', 4.695151258301497), ('716', 4.611528115674758), ('529', 4.596707658735762), ('187', 3.9635474155924544)]",1.0
475,0.41,0.612,,,1.0,0.0,1,"[('907', 6.509048306404768), ('232', 6.1136953384891815), ('855', 5.912262775921903), ('949', 5.586898353237928), ('7', 5.411687425030277), ('39', 5.379486143929117), ('559', 5.36424491735465), ('35', 5.265636843220658), ('754', 5.187115833947739), ('528', 5.126608791532382)]","[('907', 5.307238645123815), ('232', 4.890956270791346), ('855', 4.729810220737522), ('949', 4.469518682590343), ('7', 4.329349940024222), ('39', 4.303588915143293), ('559', 4.29139593388372), ('35', 4.212509474576527), ('754', 4.149692667158191), ('528', 4.101287033225906)]",1.0
476,0.41,0.61,,,1.0,0.0,1,"[('294', 13.037361151018992), ('190', 11.192386787399162), ('230', 10.915267263290637), ('350', 10.848272644927789), ('300', 8.898390602986016), ('995', 8.006267851934439), ('889', 7.951501044892208), ('493', 7.856876738539634), ('867', 7.775252932086582), ('629', 7.736941195828284)]","[('294', 10.429888920815195), ('190', 8.95390942991933), ('230', 8.73221381063251), ('350', 8.678618115942232), ('300', 7.118712482388813), ('995', 6.405014281547551), ('889', 6.361200835913767), ('493', 6.2855013908317074), ('867', 6.220202345669266), ('629', 6.189552956662627)]",1.0
477,0.41,0.608,,,1.0,0.0,1,"[('65', 10.40173765675476), ('252', 8.541627586604735), ('54', 8.0035448433756), ('927', 7.204655069248565), ('951', 7.015570670406222), ('948', 6.93413323345629), ('756', 6.660910972297541), ('503', 6.6299155108735635), ('255', 6.330649500717213), ('256', 6.3000353876686574)]","[('65', 8.321390125403807), ('252', 6.933302069283788), ('54', 6.4028358747004805), ('927', 5.7637240553988525), ('951', 5.612456536324978), ('948', 5.547306586765032), ('756', 5.328728777838033), ('503', 5.303932408698851), ('255', 5.064519600573771), ('256', 5.040028310134926)]",1.0
478,0.40499999999999997,0.608,,,1.0,0.0,1,"[('368', 9.773022987997306), ('721', 9.522398878204381), ('214', 8.965129844504855), ('247', 8.178416293214422), ('758', 8.009132152789059), ('341', 7.4411359093672), ('192', 7.191125811402099), ('284', 6.996200625856538), ('742', 5.939676518905415), ('790', 5.587984969654612)]","[('368', 7.918418390397845), ('721', 7.617919102563505), ('214', 7.172103875603884), ('247', 6.542733034571538), ('758', 6.407305722231247), ('341', 5.95290872749376), ('192', 5.752900649121679), ('284', 5.596960500685231), ('742', 4.751741215124333), ('790', 4.47038797572369)]",1.0
479,0.40499999999999997,0.61,,,1.0,0.0,1,"[('948', 6.051584399383412), ('968', 5.558093558950861), ('754', 5.524270834886356), ('979', 5.491342752184027), ('138', 5.330762843436171), ('732', 5.154845137020091), ('924', 5.095287912049639), ('120', 4.82187790803247), ('535', 4.712847304696069), ('731', 4.537485403737355)]","[('948', 4.841267519506729), ('968', 4.446474847160689), ('754', 4.419416667909085), ('979', 4.393074201747221), ('138', 4.264610274748937), ('732', 4.123876109616073), ('924', 4.076230329639712), ('120', 3.8575023264259762), ('535', 3.7702778437568556), ('731', 3.629988322989884)]",1.0
480,0.40499999999999997,0.61,,,1.0,0.0,1,"[('660', 11.670902870039514), ('555', 9.579532102322563), ('923', 9.438136376419894), ('889', 9.406740618001708), ('989', 9.267808181246702), ('724', 9.113768211214573), ('472', 9.057052976291358), ('751', 8.969350249221504), ('452', 8.870811949464455), ('942', 8.232048103068685)]","[('660', 9.336722296031612), ('555', 7.663625681858051), ('923', 7.550509101135916), ('889', 7.525392494401366), ('989', 7.414246544997361), ('724', 7.291014568971659), ('472', 7.245642381033086), ('751', 7.175480199377204), ('452', 7.096649559571564), ('942', 6.585638482454948)]",1.0
481,0.39999999999999997,0.616,,,1.0,0.0,1,"[('949', 11.531278939280295), ('362', 10.843643606075613), ('569', 8.890813366207258), ('855', 8.760390418503418), ('6', 8.364273484025103), ('245', 7.924696167007171), ('900', 7.8382799516526855), ('128', 7.767379477229459), ('390', 6.803503522190647), ('107', 6.684623249146075)]","[('949', 9.225023151424237), ('362', 8.67491488486049), ('569', 7.112650692965807), ('855', 7.008312334802735), ('6', 6.691418787220083), ('245', 6.339756933605737), ('900', 6.270623961322149), ('128', 6.213903581783567), ('390', 5.4428028177525185), ('107', 5.34769859931686)]",1.0
482,0.39999999999999997,0.624,,,1.0,0.0,1,"[('754', 13.072341833149114), ('138', 12.935427553333493), ('644', 10.72555808796284), ('861', 10.222903150902587), ('168', 9.767149190206622), ('956', 9.061938400921255), ('748', 8.859304177733087), ('234', 8.713642571830329), ('796', 8.32188532698167), ('731', 7.451396167091744)]","[('754', 10.457873466519292), ('138', 10.348342042666795), ('644', 8.580446470370273), ('861', 8.17832252072207), ('168', 7.813719352165298), ('956', 7.2495507207370045), ('748', 7.08744334218647), ('234', 6.970914057464263), ('796', 6.6575082615853365), ('731', 5.961116933673395)]",1.0
483,0.39999999999999997,0.618,,,1.0,0.0,1,"[('309', 8.410684881659241), ('152', 7.889196180824169), ('722', 6.492886469517457), ('948', 6.330591413262814), ('350', 5.719593996144274), ('181', 5.670117709018876), ('305', 5.5922522587535894), ('602', 5.370946785585856), ('746', 5.335911846641493), ('207', 5.312409566289463)]","[('309', 6.728547905327393), ('152', 6.311356944659336), ('722', 5.1943091756139665), ('948', 5.064473130610252), ('350', 4.5756751969154195), ('181', 4.536094167215101), ('305', 4.4738018070028716), ('602', 4.396757428468685), ('746', 4.368729477313194), ('207', 4.249927653031571)]",1.0
484,0.40499999999999997,0.622,,,1.0,0.0,1,"[('979', 4.272775316036612), ('899', 4.153742693005807), ('754', 4.145902073893907), ('924', 3.5337106948210053), ('949', 3.452471585815392), ('383', 3.4275852729088983), ('366', 3.3814408900455), ('399', 3.378120653689607), ('38', 3.267055467334639), ('961', 3.2480532591177287)]","[('979', 3.4182202528292898), ('899', 3.3229941544046455), ('754', 3.3167216591151263), ('924', 2.8269685558568045), ('949', 2.7619772686523136), ('383', 2.742068218327119), ('366', 2.7051527120364), ('399', 2.7024965229516855), ('961', 2.6984426072941834), ('38', 2.6136443738677113)]",0.9999750136744177
485,0.41,0.62,,,1.0,0.0,1,"[('628', 14.196682855428717), ('791', 13.024716655693432), ('487', 12.812721388611873), ('529', 11.419981974974627), ('683', 11.27195775888199), ('389', 10.57547182954361), ('244', 9.431144832107847), ('995', 9.333695246962076), ('134', 8.665542351329579), ('128', 8.342027234411715)]","[('628', 11.357346284342974), ('791', 10.419773324554747), ('487', 10.350177110889499), ('529', 9.135985579979701), ('683', 9.017566207105594), ('389', 8.460377463634888), ('244', 7.544915865686278), ('995', 7.466956197569662), ('134', 6.932433881063663), ('128', 6.673621787529372)]",1.0
486,0.40499999999999997,0.622,,,1.0,0.0,1,"[('358', 10.07503461920411), ('309', 9.777887743726373), ('9', 9.73862182442502), ('300', 8.806196236589203), ('799', 7.700507764583415), ('657', 7.5295010245608545), ('423', 7.514493083624649), ('761', 7.2877565867981815), ('478', 7.255895664691315), ('378', 6.412286777647539)]","[('358', 8.060027695363289), ('309', 7.822310194981099), ('9', 7.790897459540016), ('300', 7.044956989271363), ('799', 6.160406211666732), ('657', 6.023600819648684), ('423', 6.011594466899719), ('761', 5.830205269438546), ('478', 5.804716531753052), ('378', 5.129829422118032)]",1.0
487,0.38999999999999996,0.618,,,1.0,0.0,1,"[('449', 8.3901794614819), ('350', 7.914034667842239), ('564', 7.361881773503834), ('504', 6.308780328331259), ('870', 6.054433182205939), ('244', 5.712879634774313), ('569', 5.291066271826218), ('953', 4.887850802803545), ('97', 4.838903871249875), ('372', 4.819379207192506)]","[('449', 6.81214356918552), ('350', 6.331227734273792), ('564', 5.8895054188030675), ('504', 5.0470242626650075), ('870', 4.8435465457647515), ('244', 4.570303707819451), ('569', 4.232853017460974), ('953', 3.910280642242836), ('97', 3.8711230969999004), ('372', 3.8555033657540054)]",1.0
488,0.39499999999999996,0.614,,,1.0,0.0,1,"[('965', 10.758752256409135), ('549', 9.707382178008816), ('724', 8.217371047003667), ('380', 7.827867241067509), ('164', 7.445777610648736), ('417', 6.553435875981029), ('247', 6.501606262792379), ('774', 6.4683714836237645), ('228', 6.3664782274721965), ('174', 6.282216938143763)]","[('965', 8.60700180512731), ('549', 7.865905742407053), ('724', 6.573896837602934), ('380', 6.262293792854008), ('164', 5.956622088518989), ('417', 5.242748700784824), ('247', 5.201285010233903), ('774', 5.174697186899012), ('228', 5.093182581977757), ('174', 5.0257735505150105)]",1.0
489,0.39999999999999997,0.616,,,1.0,0.0,1,"[('644', 8.746288422629126), ('340', 8.349546166519826), ('512', 6.842488239535411), ('221', 6.778930851325173), ('245', 6.737850335444836), ('312', 6.656651864943252), ('662', 6.3697825663424394), ('27', 6.26375575718422), ('990', 6.18105056979683), ('67', 6.158420580318999)]","[('644', 6.997030738103302), ('340', 6.6796369332158605), ('512', 5.473990591628329), ('312', 5.425321491954602), ('221', 5.423144681060139), ('245', 5.39028026835587), ('662', 5.195826053073952), ('27', 5.0110046057473765), ('990', 4.944840455837465), ('67', 4.9267364642552)]",0.9993713713373003
490,0.40499999999999997,0.612,,,1.0,0.0,1,"[('414', 9.854216135160371), ('932', 9.282618990018806), ('578', 8.683002623240444), ('415', 8.572115850287771), ('286', 8.448150138493022), ('307', 8.395136034258227), ('425', 8.221314920555427), ('631', 8.20961895940234), ('30', 8.003567716353013), ('223', 7.136177528435414)]","[('414', 7.8833729081282975), ('932', 7.426095192015045), ('578', 6.946402098592356), ('415', 6.857692680230217), ('286', 6.758520110794418), ('307', 6.7161088274065825), ('425', 6.677051936444341), ('631', 6.567695167521872), ('30', 6.40285417308241), ('223', 5.708942022748332)]",1.0
491,0.40499999999999997,0.616,,,1.0,0.0,1,"[('647', 6.832762459573752), ('350', 6.412115644332459), ('150', 6.3027548307825665), ('609', 6.229922878579969), ('233', 6.113378257246062), ('857', 5.927737836193909), ('875', 5.856286635092922), ('534', 5.821528045514584), ('230', 5.71947181809681), ('183', 5.664494221287907)]","[('647', 5.466209967659002), ('350', 5.129692515465968), ('150', 5.042203864626053), ('609', 4.983938302863976), ('233', 4.89070260579685), ('857', 4.742190268955127), ('875', 4.685029308074338), ('534', 4.657222436411668), ('230', 4.575577454477449), ('183', 4.5315953770303254)]",1.0
492,0.39999999999999997,0.616,,,1.0,0.0,1,"[('161', 11.03844095492734), ('241', 10.117576239636865), ('7', 8.622070052177964), ('294', 8.010091206908939), ('151', 7.67702645510493), ('10', 7.490017386737844), ('995', 7.198924686611571), ('941', 7.163940097759532), ('765', 7.054810466974094), ('435', 6.970013868584844)]","[('161', 8.830752763941872), ('241', 8.094060991709492), ('7', 6.897656041742372), ('294', 6.408072965527151), ('151', 6.141621164083944), ('10', 5.992013909390276), ('995', 5.7591397492892575), ('941', 5.731152078207626), ('765', 5.643848373579275), ('435', 5.576011094867876)]",1.0
493,0.39499999999999996,0.618,,,1.0,0.0,1,"[('916', 10.244416011253112), ('986', 8.385400265901549), ('193', 7.259563575843096), ('473', 7.171830544282517), ('190', 6.9624834163585705), ('26', 6.295080575278988), ('751', 5.967038816085333), ('971', 5.793185764537819), ('489', 5.713884206654391), ('539', 5.614205644231316)]","[('916', 8.19553280900249), ('986', 6.708320212721239), ('193', 5.807650860674477), ('473', 5.737464435426014), ('190', 5.569986733086857), ('26', 5.036064460223191), ('751', 4.773631052868267), ('971', 4.634548611630255), ('539', 4.591364515385053), ('489', 4.571107365323512)]",0.9999753771732489
